Date,Open,High,Low,Close,Adj Close,Volume
2021-07-08,272.399994,272.799988,267.000000,272.600006,261.349854,19845
2021-07-09,272.600006,294.600006,271.399994,290.799988,278.798706,38990
2021-07-12,293.000000,299.799988,287.399994,299.600006,287.235565,56961
2021-07-13,299.799988,306.799988,299.000000,302.000000,289.536499,35715
2021-07-14,303.000000,304.200012,301.000000,302.799988,290.303467,24933
2021-07-15,302.399994,308.799988,302.000000,305.399994,292.796173,30711
2021-07-16,304.000000,309.600006,300.200012,306.000000,293.371429,20438
2021-07-19,306.200012,307.799988,298.200012,303.000000,290.495239,26850
2021-07-20,300.200012,314.000000,300.200012,309.000000,296.247620,36987
2021-07-21,310.000000,327.799988,301.600006,302.399994,289.919983,34169
2021-07-22,303.000000,310.000000,301.200012,302.799988,290.303467,34488
2021-07-23,307.399994,307.399994,296.600006,303.799988,291.262207,16667
2021-07-26,300.200012,304.000000,297.799988,301.000000,288.577789,21628
2021-07-27,301.799988,301.799988,290.600006,297.000000,284.742859,20439
2021-07-28,292.600006,315.600006,292.600006,314.000000,301.041260,17172
2021-07-29,314.200012,315.000000,309.799988,310.000000,297.206360,9346
2021-07-30,309.799988,309.799988,301.600006,303.000000,290.495239,32712
2021-08-02,307.600006,311.600006,306.600006,309.000000,296.247620,16307
2021-08-03,312.000000,312.000000,303.000000,307.799988,295.097137,18837
2021-08-04,307.600006,307.600006,297.000000,299.600006,287.235565,15006
2021-08-05,300.000000,303.600006,296.000000,302.399994,289.919983,13249
2021-08-06,302.799988,304.600006,295.399994,300.000000,287.619049,10529
2021-08-09,300.000000,302.600006,294.399994,294.399994,282.250153,15573
2021-08-10,296.000000,309.000000,296.000000,306.399994,293.754913,13225
2021-08-11,302.200012,305.799988,296.000000,300.000000,287.619049,9268
2021-08-12,300.000000,302.600006,294.399994,295.600006,283.400635,8756
2021-08-13,295.000000,306.000000,294.799988,299.000000,286.660309,9686
2021-08-16,298.000000,300.200012,295.200012,297.399994,285.126343,10055
2021-08-17,298.000000,298.000000,291.000000,291.000000,278.990479,12531
2021-08-18,290.000000,296.399994,288.000000,294.000000,281.866669,8648
2021-08-19,290.600006,296.000000,283.000000,286.600006,274.772064,5314
2021-08-20,289.000000,290.000000,284.799988,288.000000,276.114288,1914
2021-08-23,287.000000,289.000000,285.399994,287.000000,275.155548,2524
2021-08-24,287.000000,289.000000,287.000000,287.000000,275.155548,7940
2021-08-25,287.000000,290.000000,287.000000,288.000000,276.114288,13194
2021-08-26,288.000000,289.200012,287.000000,287.000000,275.155548,7418
2021-08-27,289.000000,292.000000,288.000000,289.799988,277.839996,5879
2021-08-30,289.799988,293.000000,287.000000,291.000000,278.990479,14824
2021-08-31,287.000000,325.600006,286.799988,317.000000,303.917450,98253
2021-09-01,320.000000,324.799988,310.200012,315.000000,302.000000,33660
2021-09-02,316.799988,317.399994,304.000000,304.200012,291.645721,17666
2021-09-03,305.799988,312.200012,305.399994,306.600006,293.946686,8324
2021-09-06,306.600006,318.399994,305.600006,318.399994,305.259674,8845
2021-09-07,316.200012,320.000000,312.000000,316.000000,302.958740,10974
2021-09-08,315.799988,315.799988,305.200012,305.200012,292.604462,12251
2021-09-09,306.000000,330.000000,302.600006,327.399994,313.888245,59001
2021-09-10,327.000000,342.799988,322.600006,331.399994,317.723175,70775
2021-09-13,331.000000,338.200012,324.600006,325.399994,311.970795,36150
2021-09-14,324.399994,341.000000,323.799988,336.000000,322.133331,40305
2021-09-15,337.000000,344.600006,335.200012,338.000000,324.050781,34185
2021-09-16,336.000000,340.000000,333.000000,338.600006,324.626038,24406
2021-09-17,335.799988,340.000000,333.600006,338.000000,324.050781,45721
2021-09-20,335.799988,336.799988,319.000000,326.399994,312.929504,19816
2021-09-21,329.799988,340.000000,328.600006,330.799988,317.147919,16853
2021-09-22,331.000000,345.799988,331.000000,343.000000,328.844452,17875
2021-09-23,343.000000,348.600006,340.000000,340.000000,325.968262,18487
2021-09-24,344.000000,345.000000,340.399994,344.200012,329.994934,13575
2021-09-27,345.000000,346.000000,335.000000,335.000000,321.174591,8642
2021-09-28,335.000000,339.399994,323.000000,325.000000,311.587311,9663
2021-09-29,325.200012,328.000000,320.000000,321.399994,308.135864,15847
2021-09-30,330.000000,330.000000,321.399994,324.799988,311.395538,19290
2021-10-01,319.399994,334.600006,307.000000,332.000000,318.298401,6754
2021-10-04,329.399994,339.000000,325.000000,333.000000,319.257141,8575
2021-10-05,333.000000,345.000000,331.000000,345.000000,330.761902,7706
2021-10-06,343.799988,347.799988,335.000000,347.000000,332.679352,45656
2021-10-07,347.200012,349.000000,331.600006,335.200012,321.366364,18335
2021-10-08,339.000000,341.799988,326.399994,328.000000,314.463501,22391
2021-10-11,328.000000,337.799988,327.000000,330.000000,316.380951,31968
2021-10-12,336.600006,336.600006,325.000000,326.200012,312.737793,25132
2021-10-13,326.000000,335.600006,326.000000,333.000000,319.257141,25570
2021-10-14,335.000000,335.000000,325.000000,329.000000,315.422211,8662
2021-10-15,326.399994,330.600006,325.200012,329.000000,315.422211,8703
2021-10-18,326.200012,328.000000,323.000000,325.799988,312.354279,13868
2021-10-19,325.799988,335.200012,325.799988,329.200012,315.613983,22497
2021-10-20,330.000000,338.000000,330.000000,334.200012,320.407623,12154
2021-10-21,334.600006,341.000000,332.799988,333.200012,319.448914,12178
2021-10-22,338.000000,340.000000,333.799988,335.399994,321.558105,7626
2021-10-25,334.000000,345.600006,333.200012,339.000000,325.009521,19041
2021-10-26,341.200012,343.000000,338.600006,341.799988,327.693970,10397
2021-10-27,341.600006,341.600006,321.799988,325.799988,312.354279,29682
2021-10-28,327.000000,341.000000,326.399994,341.000000,326.926971,11139
2021-10-29,339.000000,344.000000,332.000000,332.600006,318.873657,12861
2021-11-01,null,null,null,null,null,null
2021-11-02,332.799988,344.600006,332.799988,341.799988,327.693970,9179
2021-11-03,338.200012,348.799988,338.000000,348.399994,334.021576,47258
2021-11-04,350.000000,392.799988,350.000000,388.000000,371.987305,84722
2021-11-05,385.000000,393.000000,378.799988,388.399994,372.370789,19827
2021-11-08,385.399994,385.399994,366.600006,377.200012,361.633026,30804
2021-11-09,382.000000,382.000000,372.200012,375.000000,359.523804,13381
2021-11-10,374.799988,374.799988,365.399994,369.000000,353.771423,18104
2021-11-11,null,null,null,null,null,null
2021-11-12,363.399994,378.399994,361.600006,364.399994,349.361267,23233
2021-11-15,365.000000,376.000000,354.000000,354.000000,339.390472,10484
2021-11-16,352.600006,360.399994,352.600006,357.000000,342.266663,13880
2021-11-17,357.000000,357.000000,340.200012,342.000000,327.885712,13504
2021-11-18,341.600006,345.799988,330.000000,334.399994,320.599365,29370
2021-11-19,330.000000,332.799988,323.399994,329.000000,315.422211,19810
2021-11-22,327.000000,335.000000,320.600006,330.000000,316.380951,20690
2021-11-23,326.200012,334.799988,323.200012,330.000000,316.380951,17891
2021-11-24,329.000000,330.000000,316.399994,323.200012,309.861603,28183
2021-11-25,320.000000,330.200012,320.000000,324.000000,310.628571,32624
2021-11-26,322.000000,345.799988,318.399994,334.399994,320.599365,47011
2021-11-29,338.200012,344.000000,322.799988,344.000000,329.803162,39484
2021-11-30,344.799988,344.799988,331.600006,337.000000,323.092072,37171
2021-12-01,340.000000,359.000000,340.000000,357.600006,342.841919,32144
2021-12-02,355.000000,367.200012,348.399994,363.799988,348.786011,22152
2021-12-03,364.000000,370.000000,350.399994,355.200012,340.540955,22977
2021-12-06,348.600006,349.000000,331.600006,340.000000,325.968262,44248
2021-12-07,337.000000,365.000000,336.799988,364.000000,348.977783,41935
2021-12-08,363.799988,364.399994,353.399994,359.000000,344.184143,19211
2021-12-09,359.000000,359.000000,350.000000,352.200012,337.664764,3884
2021-12-10,347.600006,367.000000,341.200012,355.000000,340.349213,29666
2021-12-13,354.200012,363.600006,353.399994,355.000000,340.349213,23003
2021-12-14,355.000000,363.600006,348.600006,355.000000,340.349213,22928
2021-12-15,356.000000,359.200012,355.000000,356.399994,341.691437,21126
2021-12-16,356.200012,363.000000,355.200012,355.200012,340.540955,19375
2021-12-17,355.399994,361.600006,342.200012,344.000000,329.803162,52121
2021-12-20,341.799988,346.600006,332.200012,340.000000,325.968262,25572
2021-12-21,340.000000,354.600006,340.000000,345.000000,330.761902,22930
2021-12-22,345.000000,352.200012,341.000000,342.000000,327.885712,22941
2021-12-23,344.000000,355.000000,343.000000,350.000000,335.555542,28632
2021-12-24,350.000000,350.000000,350.000000,350.000000,335.555542,0
2021-12-27,346.200012,353.600006,340.000000,340.000000,325.968262,33019
2021-12-28,339.399994,347.799988,325.000000,325.000000,311.587311,47253
2021-12-29,323.200012,331.200012,318.000000,318.000000,304.876190,100125
2021-12-30,310.000000,332.000000,305.000000,327.000000,313.504761,159950
2021-12-31,327.000000,327.000000,327.000000,327.000000,313.504761,0
2022-01-03,325.000000,328.200012,319.600006,321.399994,308.135864,36720
2022-01-04,322.000000,340.200012,322.000000,335.200012,321.366364,59548
2022-01-05,338.000000,343.000000,333.399994,337.799988,323.859039,37053
2022-01-06,null,null,null,null,null,null
2022-01-07,337.799988,338.000000,320.200012,327.799988,314.271729,41984
2022-01-10,330.000000,331.600006,317.399994,323.000000,309.669830,41690
2022-01-11,327.000000,337.200012,321.600006,332.000000,318.298401,49573
2022-01-12,334.000000,347.200012,332.600006,340.000000,325.968262,38339
2022-01-13,342.000000,344.399994,335.200012,340.000000,325.968262,24439
2022-01-14,342.600006,346.000000,333.200012,342.000000,327.885712,40572
2022-01-17,342.000000,345.000000,338.600006,342.600006,328.460968,5945
2022-01-18,340.200012,344.000000,339.000000,342.000000,327.885712,13241
2022-01-19,339.000000,358.600006,337.200012,351.000000,336.514282,28445
2022-01-20,350.799988,350.799988,340.000000,350.799988,336.322540,25621
2022-01-21,344.399994,348.000000,340.000000,343.000000,328.844452,27218
2022-01-24,337.000000,347.799988,319.200012,330.000000,316.380951,64608
2022-01-25,330.000000,332.600006,322.000000,328.200012,314.655243,40968
2022-01-26,328.399994,335.799988,326.000000,329.399994,315.805695,24303
2022-01-27,324.799988,332.000000,323.600006,328.000000,314.463501,10106
2022-01-28,326.600006,328.600006,318.799988,324.000000,310.628571,16895
2022-01-31,326.600006,334.600006,324.000000,327.799988,314.271729,20427
2022-02-01,327.000000,328.000000,320.399994,320.799988,307.560638,29335
2022-02-02,321.200012,332.799988,321.200012,328.200012,314.655243,39453
2022-02-03,327.799988,327.799988,315.000000,317.200012,304.109222,35722
2022-02-04,315.200012,319.000000,305.200012,306.399994,293.754913,41529
2022-02-07,308.000000,319.000000,305.399994,314.000000,301.041260,33583
2022-02-08,314.000000,322.600006,310.799988,315.000000,302.000000,38265
2022-02-09,314.000000,318.399994,302.000000,302.000000,289.536499,52511
2022-02-10,305.799988,312.799988,302.200012,303.799988,291.262207,32334
2022-02-11,304.799988,312.000000,303.399994,312.000000,299.123810,33459
2022-02-14,305.399994,308.600006,292.000000,292.600006,280.524445,39661
2022-02-15,293.200012,306.000000,293.200012,306.000000,293.371429,22732
2022-02-16,306.000000,312.200012,300.399994,306.000000,293.371429,25205
2022-02-17,303.000000,315.799988,301.000000,308.000000,295.288879,44452
2022-02-18,306.000000,309.399994,283.399994,290.799988,278.798706,61319
2022-02-21,290.200012,306.799988,284.399994,289.600006,277.648254,30795
2022-02-22,282.200012,282.200012,271.200012,274.000000,262.692078,85324
2022-02-23,276.000000,285.000000,274.399994,280.000000,268.444458,85638
2022-02-24,260.000000,270.000000,244.000000,260.000000,249.269836,118179
2022-02-25,257.000000,276.600006,257.000000,272.600006,261.349854,49212
2022-02-28,261.000000,266.600006,255.600006,261.799988,250.995544,58181
2022-03-01,261.799988,271.600006,261.399994,265.000000,254.063492,22598
2022-03-02,257.799988,264.799988,253.199997,257.000000,246.393646,30985
2022-03-03,256.600006,267.000000,253.800003,259.200012,248.502869,34113
2022-03-04,253.800003,262.799988,246.199997,254.600006,244.092712,54799
2022-03-07,250.199997,251.600006,235.199997,240.000000,230.095245,53924
2022-03-08,244.800003,250.000000,239.000000,243.800003,233.738419,59766
2022-03-09,245.399994,269.600006,245.000000,269.600006,258.473663,40850
2022-03-10,275.000000,278.000000,260.000000,262.399994,251.570786,65263
2022-03-11,268.200012,271.399994,260.000000,260.000000,249.269836,43972
2022-03-14,272.000000,272.000000,260.600006,263.399994,252.529526,28853
2022-03-15,259.799988,265.000000,257.399994,257.399994,246.777130,30744
2022-03-16,264.600006,290.000000,264.200012,288.799988,276.881256,134303
2022-03-17,291.000000,298.600006,279.000000,295.399994,283.208893,101090
2022-03-18,297.000000,297.200012,280.200012,297.200012,284.934601,78068
2022-03-21,293.799988,304.600006,293.799988,304.000000,291.453979,60298
2022-03-22,304.200012,308.000000,299.200012,304.000000,291.453979,30723
2022-03-23,308.799988,308.799988,302.200012,303.000000,290.495239,30610
2022-03-24,305.200012,321.399994,304.600006,315.000000,302.000000,99686
2022-03-25,318.600006,318.799988,308.200012,314.200012,301.233032,60850
2022-03-28,315.200012,319.200012,310.399994,310.399994,297.589844,33332
2022-03-29,310.600006,318.799988,298.799988,313.799988,300.849518,47552
2022-03-30,312.000000,312.799988,303.200012,308.000000,295.288879,35810
2022-03-31,302.000000,312.000000,297.000000,312.000000,299.123810,78848
2022-04-01,312.000000,312.200012,304.000000,306.000000,293.371429,24481
2022-04-04,306.000000,308.000000,303.799988,303.799988,291.262207,40630
2022-04-05,304.000000,306.000000,298.200012,300.000000,287.619049,26265
2022-04-06,300.200012,303.200012,294.200012,294.600006,282.441925,38766
2022-04-07,293.000000,295.600006,288.600006,288.799988,276.881256,49375
2022-04-08,289.799988,297.000000,289.799988,296.799988,284.551086,38686
2022-04-11,296.799988,306.000000,292.799988,292.799988,280.716187,37482
2022-04-12,292.600006,300.000000,290.600006,294.600006,282.441925,33541
2022-04-13,295.000000,296.799988,282.399994,286.000000,274.196838,25021
2022-04-14,289.000000,292.000000,280.200012,291.000000,278.990479,21826
2022-04-15,null,null,null,null,null,null
2022-04-18,null,null,null,null,null,null
2022-04-19,295.000000,315.799988,285.000000,315.000000,302.000000,100225
2022-04-20,303.799988,305.799988,295.200012,296.600006,296.600006,78424
2022-04-21,302.000000,302.000000,286.200012,288.200012,288.200012,40297
2022-04-22,287.600006,288.000000,280.000000,280.000000,280.000000,15957
2022-04-25,279.000000,279.200012,268.399994,275.000000,275.000000,40178
2022-04-26,275.000000,278.000000,270.000000,271.600006,271.600006,23633
2022-04-27,270.200012,270.399994,260.000000,260.000000,260.000000,37527
2022-04-28,260.600006,270.600006,260.600006,267.000000,267.000000,32001
2022-04-29,270.799988,276.799988,253.199997,255.000000,255.000000,49255
2022-05-02,257.000000,257.000000,241.000000,243.000000,243.000000,26780
2022-05-03,null,null,null,null,null,null
2022-05-04,248.600006,249.199997,237.000000,247.800003,247.800003,33411
2022-05-05,255.000000,255.000000,242.800003,244.000000,244.000000,28000
2022-05-06,244.000000,244.000000,232.800003,242.000000,242.000000,42306
2022-05-09,242.000000,245.000000,237.199997,238.600006,238.600006,19132
2022-05-10,238.800003,238.800003,230.000000,232.199997,232.199997,45889
2022-05-11,232.199997,235.600006,227.000000,231.199997,231.199997,28875
2022-05-12,230.000000,230.399994,220.600006,227.199997,227.199997,56963
2022-05-13,228.600006,243.800003,228.600006,243.600006,243.600006,16831
2022-05-16,245.000000,246.199997,234.800003,236.399994,236.399994,26428
2022-05-17,238.000000,250.600006,237.600006,250.000000,250.000000,22440
2022-05-18,252.000000,252.000000,242.600006,244.600006,244.600006,26953
2022-05-19,244.199997,244.199997,232.800003,241.199997,241.199997,16344
2022-05-20,242.000000,245.399994,235.399994,235.399994,235.399994,19092
2022-05-23,243.000000,254.600006,237.600006,254.399994,254.399994,28993
2022-05-24,253.800003,259.399994,248.399994,255.800003,255.800003,36544
2022-05-25,258.600006,267.399994,254.000000,265.399994,265.399994,42355
2022-05-26,268.399994,268.399994,263.399994,265.799988,265.799988,20754
2022-05-27,267.000000,269.000000,262.600006,265.600006,265.600006,20849
2022-05-30,266.000000,273.399994,263.000000,273.000000,273.000000,9755
2022-05-31,273.000000,277.799988,270.200012,273.600006,273.600006,19865
2022-06-01,274.000000,275.600006,263.600006,263.799988,263.799988,32698
2022-06-02,268.000000,268.000000,260.399994,263.799988,263.799988,8234
2022-06-03,265.000000,269.000000,259.799988,260.200012,260.200012,6403
2022-06-06,261.000000,267.799988,255.199997,267.799988,267.799988,8191
2022-06-07,267.600006,267.600006,260.000000,265.200012,265.200012,8192
2022-06-08,261.000000,261.799988,257.000000,259.200012,259.200012,30218
2022-06-09,256.000000,261.799988,252.199997,252.199997,252.199997,10023
2022-06-10,252.199997,252.199997,242.600006,245.000000,245.000000,10154
2022-06-13,240.000000,242.600006,235.800003,239.000000,239.000000,24821
2022-06-14,242.000000,242.000000,236.199997,237.800003,237.800003,17149
2022-06-15,236.000000,238.800003,228.399994,231.600006,231.600006,21762
2022-06-16,null,null,null,null,null,null
2022-06-17,229.199997,233.199997,226.000000,228.800003,228.800003,33242
2022-06-20,228.000000,237.600006,227.000000,236.000000,236.000000,14806
2022-06-21,237.000000,242.000000,234.000000,240.000000,240.000000,11158
2022-06-22,240.800003,240.800003,232.000000,238.000000,238.000000,14578
2022-06-23,240.000000,241.800003,233.000000,233.000000,233.000000,13815
2022-06-24,233.000000,246.399994,233.000000,245.000000,245.000000,18818
2022-06-27,249.000000,252.000000,244.800003,248.399994,248.399994,22412
2022-06-28,248.000000,249.800003,242.199997,244.000000,244.000000,20599
2022-06-29,245.000000,246.800003,242.000000,245.600006,245.600006,16205
2022-06-30,245.600006,245.600006,234.399994,239.399994,239.399994,20679
2022-07-01,242.800003,243.399994,237.199997,239.199997,239.199997,3932
2022-07-04,239.199997,240.000000,233.399994,240.000000,240.000000,7738
2022-07-05,235.000000,244.399994,234.399994,242.000000,242.000000,15278
2022-07-06,245.000000,245.000000,238.000000,239.600006,239.600006,10372
2022-07-07,242.000000,254.600006,242.000000,254.600006,254.600006,17528
2022-07-08,255.000000,260.200012,249.000000,259.200012,259.200012,12386
2022-07-11,259.000000,260.399994,255.000000,258.799988,258.799988,33441
2022-07-12,257.000000,257.600006,243.600006,246.000000,246.000000,23881
2022-07-13,250.000000,250.000000,232.600006,236.199997,236.199997,18541
2022-07-14,237.000000,243.000000,233.199997,234.600006,234.600006,22350
2022-07-15,234.600006,240.800003,233.600006,240.000000,240.000000,6527
2022-07-18,245.000000,248.000000,242.000000,248.000000,248.000000,8565
2022-07-19,248.600006,254.600006,244.000000,251.399994,251.399994,16506
2022-07-20,251.000000,256.600006,250.600006,256.000000,256.000000,9964
2022-07-21,253.199997,258.000000,249.000000,255.000000,255.000000,21372
2022-07-22,258.000000,267.799988,255.000000,267.000000,267.000000,57504
2022-07-25,267.000000,273.000000,260.600006,266.200012,266.200012,82446
2022-07-26,265.000000,269.600006,257.000000,260.399994,260.399994,10274
2022-07-27,263.600006,264.000000,250.000000,255.000000,255.000000,22763
2022-07-28,258.000000,259.600006,253.800003,257.799988,257.799988,8463
2022-07-29,258.799988,266.799988,256.200012,265.200012,265.200012,8419
2022-08-01,268.000000,269.600006,257.600006,257.600006,257.600006,5901
2022-08-02,255.199997,258.600006,249.600006,252.000000,252.000000,13832
2022-08-03,252.000000,259.399994,251.800003,258.399994,258.399994,9758
2022-08-04,259.000000,265.000000,257.799988,258.399994,258.399994,6394
2022-08-05,260.000000,265.000000,260.000000,263.799988,263.799988,6629
2022-08-08,265.000000,269.200012,262.000000,266.000000,266.000000,4116
2022-08-09,268.399994,268.600006,258.200012,258.799988,258.799988,4471
2022-08-10,256.000000,265.600006,254.000000,259.799988,259.799988,9796
2022-08-11,260.200012,282.600006,260.200012,278.600006,278.600006,15468
2022-08-12,278.799988,285.000000,275.000000,281.200012,281.200012,9639
2022-08-15,null,null,null,null,null,null
2022-08-16,285.000000,296.399994,280.600006,293.000000,293.000000,21812
2022-08-17,294.799988,294.799988,282.000000,283.799988,283.799988,19496
2022-08-18,285.799988,289.399994,283.000000,288.600006,288.600006,6137
2022-08-19,289.799988,289.799988,276.399994,282.000000,282.000000,7479
2022-08-22,281.000000,281.000000,272.600006,278.000000,278.000000,5300
2022-08-23,281.000000,286.200012,278.000000,281.399994,281.399994,4945
2022-08-24,282.000000,287.399994,276.000000,282.000000,282.000000,9500
2022-08-25,287.200012,294.200012,284.200012,291.399994,291.399994,13431
2022-08-26,292.000000,295.000000,290.200012,294.000000,294.000000,8471
2022-08-29,292.200012,292.200012,285.000000,289.799988,289.799988,12746
2022-08-30,291.799988,301.200012,288.200012,295.000000,295.000000,39682
2022-08-31,294.600006,302.799988,294.200012,302.399994,302.399994,21556
2022-09-01,301.200012,301.399994,286.000000,288.000000,288.000000,18067
2022-09-02,288.000000,295.000000,278.200012,282.600006,282.600006,17781
2022-09-05,282.600006,289.799988,277.000000,288.200012,288.200012,4382
2022-09-06,290.200012,290.600006,275.399994,276.600006,276.600006,3610
2022-09-07,277.000000,285.000000,274.399994,277.000000,277.000000,9571
2022-09-08,280.000000,282.799988,270.000000,270.000000,270.000000,36241
2022-09-09,272.000000,287.399994,266.200012,271.200012,271.200012,25350
2022-09-12,274.399994,274.399994,263.200012,268.600006,268.600006,12734
2022-09-13,269.000000,269.000000,256.399994,260.000000,260.000000,15396
2022-09-14,259.799988,260.600006,248.199997,255.000000,255.000000,14727
2022-09-15,255.000000,255.000000,252.199997,252.399994,252.399994,11543
2022-09-16,254.600006,254.600006,238.600006,245.000000,245.000000,60186
2022-09-19,245.000000,246.000000,238.600006,242.800003,242.800003,17174
2022-09-20,244.000000,244.000000,235.000000,238.000000,238.000000,14867
2022-09-21,238.600006,242.600006,233.199997,240.399994,240.399994,15431
2022-09-22,240.000000,254.000000,237.000000,248.399994,248.399994,15883
2022-09-23,250.000000,250.000000,235.199997,239.199997,239.199997,16359
2022-09-26,239.000000,241.600006,230.000000,238.600006,238.600006,16852
2022-09-27,237.000000,243.399994,231.199997,234.199997,234.199997,16801
2022-09-28,234.000000,234.000000,226.000000,230.399994,230.399994,23558
2022-09-29,231.199997,235.800003,224.199997,227.800003,227.800003,11141
2022-09-30,228.399994,236.000000,224.000000,236.000000,236.000000,12982
2022-10-03,235.000000,239.800003,226.399994,239.800003,239.800003,16042
2022-10-04,239.800003,247.000000,233.000000,243.199997,243.199997,12412
2022-10-05,244.000000,244.800003,239.000000,240.399994,240.399994,9623
2022-10-06,242.000000,246.800003,242.000000,246.800003,246.800003,10594
2022-10-07,247.000000,247.600006,242.199997,245.000000,245.000000,5964
2022-10-10,244.399994,244.399994,236.800003,242.600006,242.600006,8765
2022-10-11,243.600006,253.199997,242.399994,250.000000,250.000000,27110
2022-10-12,247.600006,255.000000,246.399994,252.000000,252.000000,24101
2022-10-13,253.600006,256.600006,247.800003,256.000000,256.000000,22079
2022-10-14,258.000000,264.399994,256.000000,259.799988,259.799988,7736
2022-10-17,262.600006,264.000000,256.600006,259.200012,259.200012,10182
2022-10-18,259.200012,263.600006,258.000000,262.600006,262.600006,9957
2022-10-19,264.000000,264.000000,250.199997,251.000000,251.000000,12402
2022-10-20,254.000000,277.399994,248.199997,274.600006,274.600006,30768
2022-10-21,277.000000,277.000000,260.200012,266.200012,266.200012,31708
2022-10-24,270.000000,279.000000,270.000000,272.000000,272.000000,21053
2022-10-25,275.000000,275.000000,268.000000,269.000000,269.000000,16084
2022-10-26,273.000000,274.000000,268.600006,271.399994,271.399994,11268
2022-10-27,272.600006,273.600006,264.000000,269.000000,269.000000,26827
2022-10-28,269.000000,280.799988,265.600006,274.200012,274.200012,24575
2022-10-31,275.399994,280.000000,271.399994,278.399994,278.399994,12233
2022-11-01,null,null,null,null,null,null
2022-11-02,279.000000,281.600006,272.399994,274.000000,274.000000,31989
2022-11-03,274.000000,274.000000,260.799988,263.399994,263.399994,34082
2022-11-04,265.399994,268.799988,250.000000,250.000000,250.000000,194789
2022-11-07,252.000000,268.399994,252.000000,266.600006,266.600006,100596
2022-11-08,266.600006,274.000000,259.799988,271.600006,271.600006,30990
2022-11-09,271.000000,288.000000,269.000000,280.000000,280.000000,64325
2022-11-10,281.000000,284.000000,270.799988,277.799988,277.799988,45014
2022-11-11,null,null,null,null,null,null
2022-11-14,279.200012,289.200012,278.000000,283.799988,283.799988,44418
2022-11-15,283.799988,290.000000,280.600006,286.600006,286.600006,33321
2022-11-16,285.600006,290.000000,278.000000,289.600006,289.600006,19812
2022-11-17,290.000000,290.000000,279.000000,281.399994,281.399994,28442
2022-11-18,281.000000,287.600006,276.600006,283.600006,283.600006,19349
2022-11-21,285.600006,285.600006,277.200012,277.200012,277.200012,17459
2022-11-22,278.000000,286.000000,276.600006,281.799988,281.799988,22738
2022-11-23,283.799988,284.000000,279.200012,281.799988,281.799988,31650
2022-11-24,284.200012,286.799988,279.799988,285.000000,285.000000,6418
2022-11-25,287.000000,294.200012,282.399994,292.200012,292.200012,19413
2022-11-28,292.200012,296.000000,290.000000,294.600006,294.600006,18986
2022-11-29,295.799988,296.000000,291.399994,293.000000,293.000000,23486
2022-11-30,294.000000,301.799988,291.799988,298.200012,298.200012,30638
2022-12-01,299.000000,299.799988,290.000000,295.200012,295.200012,35862
2022-12-02,292.799988,304.799988,292.200012,298.000000,298.000000,67362
2022-12-05,294.600006,301.600006,291.200012,293.399994,293.399994,14150
2022-12-06,294.000000,296.200012,286.200012,287.200012,287.200012,15393
2022-12-07,291.799988,291.799988,281.000000,283.799988,283.799988,21890
2022-12-08,286.600006,286.799988,280.200012,281.600006,281.600006,13159
2022-12-09,281.200012,283.799988,277.200012,279.600006,279.600006,11535
2022-12-12,282.000000,282.000000,274.399994,275.799988,275.799988,14153
2022-12-13,279.399994,293.000000,273.799988,291.200012,291.200012,30361
2022-12-14,291.200012,293.000000,289.200012,290.799988,290.799988,12280
2022-12-15,291.600006,292.399994,289.000000,290.200012,290.200012,23317
2022-12-16,286.000000,292.799988,281.000000,283.799988,283.799988,67288
2022-12-19,284.600006,288.600006,283.000000,284.399994,284.399994,12304
2022-12-20,282.799988,288.200012,280.399994,284.399994,284.399994,15702
2022-12-21,285.000000,289.799988,284.600006,289.799988,289.799988,3726
2022-12-22,288.200012,301.200012,288.200012,297.399994,297.399994,20175
2022-12-23,298.000000,304.799988,296.000000,303.000000,303.000000,13677
2022-12-26,null,null,null,null,null,null
2022-12-27,305.000000,305.200012,301.000000,304.399994,304.399994,6598
2022-12-28,304.200012,304.200012,299.600006,301.399994,301.399994,10470
2022-12-29,303.000000,311.799988,299.000000,309.799988,309.799988,31043
2022-12-30,310.399994,317.399994,308.200012,310.000000,310.000000,16203
2023-01-02,313.000000,315.799988,310.399994,311.799988,311.799988,5153
2023-01-03,318.000000,318.000000,310.399994,315.000000,315.000000,19065
2023-01-04,318.000000,319.200012,315.399994,318.600006,318.600006,16397
2023-01-05,319.000000,326.399994,316.600006,319.799988,319.799988,55514
2023-01-06,null,null,null,null,null,null
2023-01-09,320.000000,331.799988,320.000000,330.000000,330.000000,60567
2023-01-10,327.600006,334.799988,322.000000,334.399994,334.399994,44271
2023-01-11,334.000000,336.000000,327.200012,328.799988,328.799988,50811
2023-01-12,330.200012,333.399994,327.200012,329.000000,329.000000,38872
2023-01-13,328.200012,329.000000,322.399994,323.600006,323.600006,19490
2023-01-16,323.600006,325.000000,319.000000,324.399994,324.399994,22325
2023-01-17,325.200012,326.200012,320.600006,320.600006,320.600006,24133
2023-01-18,321.799988,331.200012,319.399994,326.000000,326.000000,65808
2023-01-19,325.399994,339.399994,320.799988,336.000000,336.000000,46821
2023-01-20,336.000000,336.000000,332.000000,334.000000,334.000000,36789
2023-01-23,335.000000,343.799988,334.200012,338.000000,338.000000,25204
2023-01-24,338.000000,343.399994,334.799988,336.000000,336.000000,23276
